review_id,location_id,user_id,rating,published_date,title,text,trip_type,travel_date
959537100,16715341,1986,5,2024-07-14T17:09:46Z,Very delicious Omani food!,The most delicious food I had in Oman! Try the traditional Shiwa plate. I had the one with lamb instead of chicken. We also had other non-traditional food that all tasted amazing too! The restaurant is also traditionally designed similar to the homes and forts in Nizwa. I recommend you try this if you're in Nizwa for the day.,Family,2024-06-30
842824596,12362309,1985,5,2022-06-14T09:55:54Z,Trip to the anatara Hotel,"What a fabulous place this is , just an amazing hotel with a great team of people who have made our stay very warm and memorable,. Imran,  mahesh and nikke made the best Singapore sling outside of Singapore , delightful bar and setting , absolutely magical .",Couples,2022-06-30
850844392,12362309,1984,5,2022-07-30T11:38:20Z,Great staff,"Amazing staff! Thank you Imran, Priscilla and  Issam.

Great service, food and ambiance.

We came with a baby and they were amazing with the baby and very helpful.",Family,2022-07-31
868045597,12362309,1983,5,2022-11-11T12:44:11Z,Great restaurant,Amazing food in a fort like restaurant. Omran who served us has been absolutely amazing in describing and recommending food,Couples,2022-11-30
874964712,12362309,1982,5,2023-01-13T11:12:22Z,A wonderful dining experience!,We stayed at the Anantara for our honeymoon and dined at the Al Qalaa restaurant on our first night. Wow - it was incredible! Amazing service with lovely staff who made it an extra special evening with honeymoon touches. The food was also next level - some of the best grilled meat we’ve tried. We can’t wait to come back and would highly recommend this to all - thank you again to all the staff for looking after us so well :),Couples,2023-01-31
877870057,12362309,1981,5,2023-02-07T22:22:01Z,Fine dining experience without complicated dishes,"We went here for my boyfriend his birthday. We were warmly welcomed and our table was nicely decorated.

We got offered omani coffee and a nice amuse as a start. We then chose the sharing menu consisting of mezze, mixed grill, safron rice and nice desserts! We even got cake and tea from the house! The food is delicous, and the service is top notch! I’ve never felt more at ease (and as a royalty)! It’s a fine dining experience without complicated, weird small dishes.

We were doubting if we should go because we werent sure about the menu, however nothing to worry about! The food is very nice and there is always something which is to your liking. Prices are relatively high for oman, but it’s all worth it if you want to enrich your trip.

Would 100% recommend!",Couples,2023-02-28
947414070,12208449,1980,5,2024-04-19T05:46:43Z,Best italian restaurant,"All super, food service and location , all compliments each other, friendly staff . Good rates, willing to come again soon",Business,2024-04-30
949893227,12208449,1979,3,2024-05-07T10:41:55Z,Mediocre food,"Overpriced and disappointing visit 
The food was mediocre and so underwhelming 
We tried the seafood soup and cappuccino mushroom soup
Arugula salad was not so bad 
The gnocchi was really disappointing, overcooked and tasteless we couldn’t even finish it
Sea bass was ok
The best thing honestly was the bread basket",Friends getaway,2024-05-31
955153900,12208449,1978,5,2024-06-15T01:41:10Z,Great family experience,"Loved our dine in experience in this restaurant. 
We went for lunch. The out door seating and the viewing is stunning. The service and the food was as expected.",Family,2024-06-30
960359107,12208449,1977,5,2024-07-20T14:50:11Z,"Great food, excellent service","This spot is great for lunch as well as dinner. We had the grilled octopus, steak sandwich, and seabass for lunch and the tomahawk for dinner. The service from Kamal and especially Nelly made our stay. Definitely coming back very soon. 

They had Cuban artists performing during dinner time too (live music).",Friends getaway,2024-07-31
960788116,12208449,1976,4,2024-07-23T02:50:57Z,Ask for Nelly @ Bella vista JAkhdar,Great View and food. Our host Nelly was the icing on the cake.  She made sure our experience was excellent by attending to every request by us with a warm smile and a big heart. God bless her soul my girls loved her.,Family,2024-07-31
848204593,12208454,1975,5,2022-07-16T11:42:03Z,Summer staycation,"Wonderful, tasty food . The people are very kind and helpful. Loved the music and the ambiance. Overall, we enjoyed it well.",Family,2022-07-31
860541971,12208454,1974,5,2022-09-17T07:59:20Z,CONSISTENTLY GOOD FOOD,This restaurant caters for everyone from breakfast through to dinner and has quite a varied menu.  The meals are good but quite expensive like everything else at this resort. The staff are friendly & helpful and the views are amazing.,NONE,2022-09-30
878016699,12208454,1973,5,2023-02-09T05:55:24Z,Amazing view,"Amazing view, delicious food, excellent service... Thanks to Turkish Executive Chef, all the food we had was amazingly delicious",NONE,2023-02-28
889199067,12208454,1972,5,2023-05-06T09:08:05Z,Delicious and lovely,"Certainly a big ""yes"". We had a private group lunch (as a part of an incentive trip experience) at Al Maisan Restaurant. The experience was rather ravishing - delicious, fresh and skillfuly cooked food (grilled lobsters and beef steaks, scallops, chilled oysters, sashimi and I could carry on with basically every dish you may crave) was presented there at the same time, and each one of them was perfect. I believe it takes a grand work to keep it this way. Not to mention the smooth and attentive service, which would flawlessly wrap a caring comfort around the guests. Without reservation I recommend such a delightful dining and would love to thank the chef, Okan Demir and his entire team.",Business,2023-04-30
944395955,12208454,1971,5,2024-03-29T12:14:35Z,very good.,There is a person there named Sandeep. He is a smooth and easy-going person. I enjoyed eating at the restaurant and the service is excellent.,Friends getaway,2024-03-31
847443957,1994609,1970,5,2022-07-12T02:17:35Z,Great food low prices,"I like this Cafeteria 
Nice healthy Food nice menu nice teeth
Best in nizwa 
Very clean place nice people",Friends getaway,2022-07-31
876620239,1994609,1969,5,2023-01-28T10:44:08Z,Tasty and good value,"The small mixed grill came with 4 different types of kebab, a good size for one hungry person or two smaller appetites to share.  Comes with bread and dips.  The cocktail drink (mixed fruits) also excellent.  We got labneh pastries to take away for breakfast - as big as a pizza!",NONE,2023-01-31
887077932,1994609,1968,5,2023-04-21T03:53:57Z,Love it!,"Love the kebab plate and shawarma, tasty with very good price. One of the best Turkish food I have ever had. Service is good too",Couples,2023-04-30
933686948,1994609,1967,5,2024-01-11T07:13:33Z,Al masharef,nizwa's first restaurant is always worth a try food quality and clean restaurant                            try the fruit juices especially lemon mint and sahawarma are always nice and fresh staff will hep you 👌,Friends getaway,2023-02-28
949171451,1994609,1966,5,2024-05-02T07:17:22Z,Serbia🇷🇸,"Everything was delicious 😋 
We tried different dishes like cheese pida, chicken  Shawarma, mixed salad , humus, eggplant dip... sooo good👀🙏🏼",Couples,2024-05-31
701320728,16701131,1965,5,2019-08-21T03:58:08Z,Real taste of local culture,"We were looking for a fish restaurant and we got the address from a Omani resident. 
This is a local restaurant with plastic on the table but the fish is fresh and well cooked. The highlights of the evening was the slipper lobster and the mussels. 
Prices are raisonnable for Musandam ",Couples,2019-08-31
833601967,16701131,1964,4,2022-04-06T09:11:10Z,Fresh fish at a very reasonable cost.,We came down here as recommended by our staff friends at Atana hotel. We say in the communal family room and was able to come in early at around 5:30pm as we had a number of young children.  ,NONE,2022-04-30
456903826,8131540,1963,4,2017-02-03T10:11:35Z,Try the Omani dishes!,"Just finished a delightful lunch! The menu is quite varied with something for every taste, but we (wisely!) decided to sample from the Omani cuisine page (see my note below about menu layout) and were not disappointed! We ordered three scrumptious dishes to share at our table - Bamiya bil Laham (lamb and okra stew), Saloonat Seafood (simmered in coconut milk/tomato/garlic), Muqalai Lamb (simmered in local spices) and makbus rice (included with first two dishes). If you prefer other international cuisines, they serve those as well.  The restaurant sits with panoramic windows to the sea so you can enjoy beautiful views of the Arabian Gulf and Strait of Hormuz. 

A previous reviewer erroneously criticized the menu layout as being backwards. Oman is of course an Arab country and Arabic is read right to left, with books, menus being oriented opposite as well to western language publications. The menu is in both Arabic and English though the rightly layout follows that of the native language. Just a reminder for travelers that the local perspective should be considered when judging such issues. ",Family,2017-02-28
