location_id,type,name,description,city,country,amenities,styles,ranking,rating,num_reviews,price_level
23829241,hotels,Arabian Nights Resort & Spa,"Arabian Nights Resort and Spa is located away from the hustle and bustle of the city, on the Al Shariqah Sands. This luxury eco-resort tucked away in a scenic dune offers an exclusive vacation experience. One requires a 4-Wheel drive vehicle to cover the stretch of 27 km from Bidiyah of wilderness desert sand paths leading up to the resort. Arabian Nights Resort and Spa offers a spectacular dune view of nature and excellent amenities with unparalleled hospitality, making it one of the best luxury desert resorts in Oman. With comfortable sit out areas, provisions for bonfires and outdoor dining, the resort is the perfect destination for a relaxed vacation to unwind surrounded by nature. It is ideally placed for exploring the surrounding areas, like the Wadi Bani Khalid and Wadi Tiwi. The resort is also the ideal for those wishing to go for adventurous and unique activities like desert trekking, Fat bike riding, visit to Bedouin house, Sand Boards, Dune Bashing and Desert Drive. One can also spend a relaxed day lounging at the resort in the swimming pool located onsite along with the poolside bar. Situated in The Sharqiya Sands the resort offers unique experience of the surrounding dunes and one can also enjoy every bit of authentic nature.",Al Sharqiyah,Oman,"Pool, Free parking, Restaurant, Bar/Lounge, Free Wifi, Free Private Parking Nearby, Room service, Spa, Non-smoking rooms, Air conditioning, Family Rooms, Minibar, Safe, Flatscreen TV, Poolside Bar, Private Balcony, Outdoor pool, Housekeeping, Kids Stay Free, Arabic, Baggage Storage, Bath / Shower, Bathrobes, BBQ Facilities, Body Wrap, Bottled Water, Cable / Satellite TV, Coffee / Tea Maker, Couples Massage, Electric Kettle, English, Facial Treatments, First Aid Kit, Foot Bath, Foot Massage, Complimentary Toiletries, French, Full Body Massage, Hand Massage, Head Massage, Hindi, Ironing Service, Manicure, Massage, Massage Chair, Neck Massage, Nepali, Outdoor Fireplace, Pedicure, Picnic Area, Private Bathrooms, Steam Room, Telephone, Wake Up Service / Alarm Clock, Wine / Champagne",Romantic,#1 of 2 B&Bs / Inns in Al Sharqiyah,4.5,30,$$$
17790458,hotels,Atana Stay Al Ashkara,"Sit back, laze around and soak up the cool beachfront breeze. Chat with local fisherman, have coffee with the village shopkeeper and find out more about the art of navigating dows. Make Your Own Story. The beauty of the endless sandy beaches, the gently lapping waves, and light breezes blowing off the Indian Ocean - Atana Stay Al Ashkara welcomes stayers roaming Oman’s wonderful coast. Located in Ash Sharqiyah, where the Wahiba Sands meet the Indian Ocean, blessed with a pleasant microclimate of surprisingly milder temperatures, this pristine beach is where you will find your hip and funky place to rest. Al Ashkara is 30 minutes drive from the Ras al-Jinz Turtle Reserve, and a 4-hour cruise from Muscat most of it on a scenic coastal highway. The transformed property re-opened in July 2019 as a stylish 3-star hotel. It exudes a cool casual vibe with contemporary pops of color and style, wall art in the suites and a central hub serving as living room, restaurant, meeting place and retreat while enjoying a cup of java or a meal. It is where you can meet fellow travellers and where chapters in your Omani story.",Al Ashkharah,Oman,"Pool, Suites, Room service, Free parking, Wheelchair access, Restaurant, Non-smoking rooms, Laundry Service, Concierge, Air conditioning, Refrigerator in room, Safe, Breakfast Buffet, Private Balcony, Breakfast Available, Housekeeping, Arabic, Baggage Storage, Bath / Shower, Blackout Curtains, Bottled Water, English, Complimentary Toiletries, Kids Activities, Beachfront, Kitchenette, Meeting rooms, Family Rooms, Conference Facilities, Non-smoking hotel, Flatscreen TV, Kids pool, Facilities for Disabled Guests, Archery, Archery Off-site, BBQ Facilities, Bicycles Available, Breakfast in the Room, Cable / Satellite TV, Canoeing Off-site, Car Hire, Express Check-in / Check-out, Children's Playground, Clothes Rack, Currency Exchange, Desk, Dining Area, Electric Kettle, Extra Long Beds, First Aid Kit, 24-Hour Front Desk, Hair Dryer, Hiking, Hindi, Indoor Play Area for Children, Interconnected room(s) available, Iron, Ironing Service, Kid-Friendly Buffet, Kids' Outdoor Play Equipment, Kitchenware, Laptop Safe, Outdoor Furniture, Pool / Beach Towels, Pool View, Private Bathrooms, Seating Area, 24-Hour Security, Secured Parking, Separate Living Room, Snorkeling, Sofa, Special Diet Menus, Taxi Service, Telephone, Tile / Marble Floor, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Windsurfing, Beach Access",Business,#1 of 2 hotels in Al Ashkharah,4.5,160,$$
3312750,hotels,Buraimi Hotel,,Buraimi,Oman,"Restaurant, Pool, Internet, Kids Activities, Room service, Free Internet, Bar/Lounge, Wifi, Public Wifi, Free Wifi, Hot Tub, Tennis Court, Laundry Service, Concierge, Air conditioning, Refrigerator in room, Minibar, Non-smoking hotel, Parking, Arabic, Bath / Shower, Bottled Water, Clothes Rack, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Desk, English, Complimentary Instant Coffee, Game Room, Hair Dryer, Hindi, Iron, Nightclub / DJ, Seating Area","Business, Luxury",#3 of 8 B&Bs / Inns in Buraimi,3.0,16,$$
3786414,hotels,Sama al Buraimi hotel,"Everyone needs a place to lay their weary head. For travelers visiting Buraimi, Sama Al Buraimi Hotel is an excellent choice for rest and rejuvenation.
Room service is one of the conveniences offered at this small hotel.
Given the close proximity to Al Hillah Castle (1.7 mi), guests of Sama Al Buraimi Hotel can easily experience one of Buraimi's most popular landmarks.
Sama Al Buraimi Hotel is sure to make your visit to Buraimi one worth remembering.
",Buraimi,Oman,"Internet, Kids Activities, Room service, Free Internet, Wifi, Public Wifi, Free Wifi, Family Rooms",Quaint,#1 of 8 B&Bs / Inns in Buraimi,5.0,2,
24072427,hotels,Al -Buraimi Sky Hotel Apartments,,Buraimi,Oman,,,,,0,
17457284,hotels,Nafahat Al Buraimi,,Buraimi,Oman,,,,,0,
20106129,hotels,Al Salam Grand Hotel & Resort,,Buraimi,Oman,,"Mid-range, Business",#5 of 15 hotels in Buraimi,2.5,8,$
10318966,hotels,Wadi Sharm Resort,"Wadi sharm resort is a new tourist spot & a new route for tourists of the Sultanate Of Oman . The First of its Kind in Al Buraimi Governorate . It is located in Between the High Mountains of Wilayath Mahdah . This Beautiful Tourist Resort is the only Tourist place in Sultanate of Oman where you can find the Golden Sand Dunes , Palm Oasis , Snake Canyons , Valleys & Water Springs all in one place",Mahdah,Oman,"Pool, Kids Activities, Free parking, Wheelchair access, Restaurant, Breakfast included, Fitness center, Shuttle Bus Service, Room service, Free Wifi, Non-smoking rooms, Laundry Service, Air conditioning, Non-smoking hotel, Outdoor pool, Housekeeping, Arabic, BBQ Facilities, Billiards, Bottled Water, Bridal Suite, English, Evening Entertainment, Filipino, 24-Hour Front Desk, Hindi, Indonesian, Private Check-in / Check-out, Special Diet Menus, Sun Terrace, Table Tennis",Mid-range,#1 of 1 hotels in Mahdah,4.0,24,$
3799907,hotels,Hamasa Plaza Hotel and Apartments,"Hamasa Plaza Hotel and Apartments is an excellent choice for travelers visiting Buraimi, offering a romantic environment alongside many helpful amenities designed to enhance your stay.
Hamasa Plaza Hotel and Apartments offers guests an array of room amenities including a kitchenette, a refrigerator, and air conditioning, and getting online is possible, as free wifi is available.
The hotel offers a concierge, room service, and a coffee shop, to make your visit even more pleasant. The property also features an on-site restaurant. Guests arriving by vehicle have access to parking.
If you’re looking for something to do, Al Hillah Castle (0.5 mi) is a nice way to spend some time, and it is within walking distance of Hamasa Plaza Hotel and Apartments.
Enjoy your stay in Buraimi!
",Buraimi,Oman,"Internet, Room service, Free Internet, Restaurant, Kitchenette, Wifi, Free Wifi, Non-smoking rooms, Laundry Service, Concierge, Air conditioning, Family Rooms, Microwave, Refrigerator in room, Non-smoking hotel, Parking, Arabic, Bath / Shower, Coffee Shop, Coffee / Tea Maker, Desk, English, Iron, Seating Area, Sofa, Telephone, Washing Machine","Charming, Quaint",#1 of 15 hotels in Buraimi,3.5,8,$
9784226,hotels,Aryana Hotel,,Buraimi,Oman,"Kids Activities, Room service, Free parking, Restaurant, Wifi, Free Wifi, Dry Cleaning, Laundry Service, Concierge, Air conditioning, Family Rooms, Safe, Parking, Housekeeping, Arabic, Baggage Storage, Bath / Shower, Bottled Water, Breakfast in the Room, Coffee Shop, Coffee / Tea Maker, Currency Exchange, Desk, English, Complimentary Toiletries, 24-Hour Front Desk, Hair Dryer, Iron, Seating Area","Budget, Mid-range",#7 of 15 hotels in Buraimi,1.5,6,$
4843724,hotels,Mahadha Hotel,,Buraimi,Oman,"Free parking, Air conditioning, Fitness center, Family Rooms, Pool, Internet, Room service, Restaurant, Bar/Lounge, Wifi, Public Wifi, Paid Wifi, Paid Internet, Dry Cleaning, Meeting rooms, Hot Tub, Non-smoking rooms, Business center, Laundry Service, Concierge, Minibar",Quaint,#6 of 15 hotels in Buraimi,2.5,21,
19856977,hotels,Al Deafah Hotel Apartment,,Buraimi,Oman,,,,,0,$
4013253,hotels,"Crowne Plaza Duqm, An IHG Hotel","A beachfront hotel for business and leisure by Duqm Port Every room has a sea view at the Crowne Plaza® Duqm hotel. Situated midway between Salalah and Muscat on the beautiful coast of Oman, it is less than 10 km from the fast-developing commercial and industrial hub of Duqm. Business travelers can host meetings in four state-of-the-art conference rooms, a prestigious executive boardroom and two magnificent ballrooms with the support of a Crowne Meetings Director. To relax, join colleagues for tennis in the superb Fitness Center, or for a night of karaoke at The Frontier Restaurant and Sports Pub. Wi-Fi and parking are complimentary for hotel guests. Couples and families enjoy blissful holidays in Duqm, playing beach volleyball, swimming in the infinity pool and taking romantic walks along the sand. Secluded yet sociable, the hotel is an ideal base for exploring the ancient caves and wadis of the surrounding wilayat.",Duqm,Oman,"Pool, Internet, Free Internet, Free parking, Wheelchair access, Wifi, Free Wifi, Room service, Restaurant, Bar/Lounge, Fitness center, Meeting rooms, Tennis Court, Beachfront, Suites, Spa, Airport transportation, Public Wifi, Dry Cleaning, Non-smoking rooms, Business center, Laundry Service, Concierge, Banquet Room, Air conditioning, Multilingual Staff, Accessible rooms, Minibar, Conference Facilities, Safe, Flatscreen TV, Breakfast Buffet, Private Balcony, Infinity Pool, Outdoor pool, Parking, Facilities for Disabled Guests, Housekeeping, Kids Stay Free, Arabic, ATM On Site, Baggage Storage, Bathrobes, Blackout Curtains, Bottled Water, Desk, Doorperson, English, Filipino, Fitness / Spa Locker Rooms, Complimentary Toiletries, Hair Dryer, Hindi, Interconnected room(s) available, Ironing Service, Massage, Outdoor Furniture, Pool / Beach Towels, 24-Hour Security, Sun Loungers / Beach Chairs, Taxi Service, Telephone, Beach Access, Hot Tub, Family Rooms, Smoking rooms available, Non-smoking hotel, Breakfast Available, Cable / Satellite TV, Car Hire, Currency Exchange, Electric Kettle, Happy Hour, Iron, Outdoor Dining Area, Pool View, Swahili, Urdu, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet","Classic, Great View",#2 of 17 hotels in Duqm,4.5,406,$$
3582518,hotels,City Hotel Duqm,"Welcome to City Hotel Duqm, conceived and designed to cater to the rapidly growing need for hotel accommodation and business facilities in the area targeting the corporate traveler that seeks all the comforts of a business, no-frills hotel at a competitive pricing. Ideally located with an easy access to the new port and harbour, SEZAD and other development project zones in Duqm making City Hotel Duqm the ideal choice.",Duqm,Oman,"Free parking, Pool, Internet, Kids Activities, Suites, Room service, Free Internet, Wheelchair access, Restaurant, Airport transportation, Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Non-smoking rooms, Fitness center, Laundry Service, Air conditioning, Multilingual Staff, Refrigerator in room, Safe, Flatscreen TV, Breakfast Buffet, Outdoor pool, Parking, Housekeeping, Kids Stay Free, Arabic, Baggage Storage, Bath / Shower, Blackout Curtains, Bottled Water, Coffee Shop, Desk, English, 24-Hour Front Desk, Hindi, Interconnected room(s) available, Iron, Ironing Service, Outdoor Furniture, Pool / Beach Towels, Seating Area, 24-Hour Security, Shoeshine, Sun Umbrellas, Taxi Service, Telephone, Public Wifi, Business center, Concierge, Family Rooms, Smoking rooms available, Non-smoking hotel, Breakfast Available, Facilities for Disabled Guests, Allergy-free Room, Bathrobes, Billiards, Cable / Satellite TV, Car Hire, Express Check-in / Check-out, Coffee / Tea Maker, Currency Exchange, Darts, Electric Kettle, First Aid Kit, Complimentary Toiletries, Complimentary Welcome Drink, Game Room, Hair Dryer, Mountain View, Newspaper, Outdoor Dining Area, Pool View, Private Bathrooms, Separate Living Room, Sofa, Sun Loungers / Beach Chairs, Tile / Marble Floor, VIP Room Facilities, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center","Quaint, Trendy",#1 of 17 hotels in Duqm,4.5,478,$
4662684,hotels,Arabian Oryx Hotel,,Haima,Oman,"Internet, Free Internet, Free parking, Wheelchair access, Free Wifi, Meeting rooms, Family Rooms, Smoking rooms available, Accessible rooms, Refrigerator in room, Kids Activities, Room service, Pets Allowed, Kitchenette, Air conditioning",Budget,#1 of 2 Specialty lodging in Haima,4.0,16,
5999680,hotels,Park Inn by Radisson Hotel and Residence Duqm,"Park Inn by Radisson Hotel & Residence Duqm is an ideal accommodation choice when travelling in Oman. Located midway between the cities of Muscat and Salalah, guests can enjoy 96 comfortable chalets, apartments and rooms that feature Free Wireless High-speed Internet, gym, meeting room, tennis court, kids area and grab a meal with delicious on-site, all-day dining. Easy beach access and a pool with a well-stocked bar.",Duqm,Oman,"Wheelchair access, Meeting rooms, Kids Activities, Room service, Bar/Lounge, Concierge, Internet, Free Internet, Wifi, Free Wifi, Fitness center, Pool, Kitchenette, Non-smoking rooms, Tennis Court, Business center, Beachfront, Suites, Free parking, Restaurant, Airport transportation, Public Wifi, Breakfast included, Dry Cleaning, Laundry Service, Banquet Room, Air conditioning, Multilingual Staff, Self-Serve Laundry, Refrigerator in room, Safe, Flatscreen TV, Breakfast Buffet, Poolside Bar, Outdoor pool, Breakfast Available, Housekeeping, Kids Stay Free, Arabic, Billiards, Blackout Curtains, Bottled Water, English, 24-Hour Front Desk, Iron, Ironing Service, 24-Hour Security, Secured Parking, Beach Access, Spa, Family Rooms, Smoking rooms available, Conference Facilities, Private Beaches, Parking, Facilities for Disabled Guests","Green, Family",#3 of 17 hotels in Duqm,4.5,313,$$
